Datas,Motivo,Valor ($),Volume (T),NS K$,Markets,Products,SOG,KPI,Source,Owner,Motivo_Index,Meta ($)
2024-09-30 01:40:54.054054056,Volume of inno,1641.37,7791.01,5447.91,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-09-30 19:14:35.675675680,Market trend L12W,6964.79,3889.27,9388.47,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-01 12:48:17.297297304,Avg FSP,2755.54,9734.32,5782.73,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-10-02 06:21:58.918918920,Share of Display,9001.46,10112.98,849.14,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE KIDS YOGURT 180G (4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-02 23:55:40.540540544,Volume of inno,1601.36,6422.22,1154.77,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-10-03 17:29:22.162162168,Avg RSP (standard price),1094.01,10707.69,8062.22,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE KIDS YOGURT 180G (4),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-10-04 11:03:03.783783784,Avg FSP,1713.94,2376.0,2750.66,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6) | MANGO,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-10-05 04:36:45.405405408,Share of Display,490.86,2436.1,10427.19,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2) | BLUEBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-05 22:10:27.027027032,Avg FSP,7435.65,2194.42,5655.01,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-10-06 15:44:08.648648648,A&P Spent,4674.46,4912.23,6367.77,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | STRAWBERRY,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-10-07 09:17:50.270270272,A&P Spent,5795.74,584.47,11592.06,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-10-08 02:51:31.891891896,Avg RSP (standard price),10575.78,5601.85,825.42,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-10-08 20:25:13.513513520,Share of Display,11621.25,11550.04,12170.9,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12) | STRAWBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-09 13:58:55.135135136,Market trend L12W,7781.24,4410.97,5339.73,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-10 07:32:36.756756760,Volume of inno,10363.04,5259.1,4220.58,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-10-11 01:06:18.378378384,Market trend L12W,666.94,8331.47,7529.64,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-11 18:40:00.000000000,A&P Spent,899.45,8975.59,6230.32,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-10-12 12:13:41.621621624,Avg RSP (standard price),8527.4,2343.83,2899.39,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-10-13 05:47:23.243243248,Market trend L12W,5954.66,7457.21,10976.08,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-13 23:21:04.864864864,A&P Spent,7861.47,7840.12,738.18,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-10-14 16:54:46.486486488,Share of Display,8069.74,567.98,9601.75,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-15 10:28:28.108108112,Avg RSP (standard price),4320.38,9448.75,12356.21,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12) | STRAWBERRY,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-10-16 04:02:09.729729736,Share of Display,12121.9,5902.5,2849.2,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6) | VANILLA,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-16 21:35:51.351351352,Avg RSP (standard price),9946.68,4967.27,1446.37,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-10-17 15:09:32.972972976,Share of Display,1037.14,1427.98,1782.37,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-18 08:43:14.594594600,Avg RSP (standard price),3024.27,11633.26,8113.75,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-10-19 02:16:56.216216216,Market trend L12W,2921.6,8378.46,2091.24,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-19 19:50:37.837837840,Market trend L12W,9520.52,11435.76,12202.08,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-20 13:24:19.459459464,Share of Display,5096.61,6123.32,8177.8,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-21 06:58:01.081081088,Distribution - DV,476.15,7059.64,8942.24,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4) | PEACH,Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-10-22 00:31:42.702702704,Market trend L12W,6810.08,4212.07,6847.84,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8) | STRAWBERRY,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-22 18:05:24.324324328,Avg FSP,11220.32,8902.91,4655.73,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-10-23 11:39:05.945945952,Volume of inno,9867.39,2269.43,3586.51,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-10-24 05:12:47.567567568,A&P Spent,12148.99,6030.63,9406.38,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-10-24 22:46:29.189189192,A&P Spent,2103.67,5799.84,4362.23,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-10-25 16:20:10.810810816,Market trend L12W,12179.69,9362.64,4431.23,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-10-26 09:53:52.432432432,Distribution - DV,11636.68,2272.82,10513.13,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-10-27 03:27:34.054054056,Avg FSP,11199.75,3000.53,2107.36,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12) | STRAWBERRY,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-10-27 21:01:15.675675680,Distribution - DV,2209.65,1437.44,817.22,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 625G (6),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-10-28 14:34:57.297297304,Share of Display,10730.5,9573.33,5681.68,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-29 08:08:38.918918920,Avg RSP (standard price),8028.15,452.54,11560.78,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-10-30 01:42:20.540540544,Share of Display,10023.33,5875.32,1609.27,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | BLUEBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-10-30 19:16:02.162162168,Volume of inno,9068.88,3686.28,8492.84,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6) | PEACH,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-10-31 12:49:43.783783784,Volume of inno,1175.67,10918.67,12092.93,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | PEACH,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-11-01 06:23:25.405405408,Avg RSP (standard price),4883.83,3037.88,4718.64,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 213567201P4254 | OIKOS 1.5KGX1(4),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-11-01 23:57:07.027027032,Distribution - DV,2582.71,6124.23,5235.77,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | BLUEBERRY,Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-02 17:30:48.648648648,Avg FSP,10488.14,4031.42,5205.54,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-11-03 11:04:30.270270272,A&P Spent,154.81,1520.56,11179.47,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6) | PEACH,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-11-04 04:38:11.891891896,Avg RSP (standard price),7096.01,5318.89,1708.17,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-11-04 22:11:53.513513520,Distribution - DV,9987.88,1923.59,7876.49,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 625G (6),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-05 15:45:35.135135136,Share of Display,7653.54,3994.55,1224.61,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8) | STRAWBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-11-06 09:19:16.756756760,Avg RSP (standard price),5018.21,8282.54,6235.03,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-11-07 02:52:58.378378384,Volume of inno,10510.25,3324.91,2340.13,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | PEACH,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-11-07 20:26:40.000000000,A&P Spent,6774.43,1836.1,11081.34,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-11-08 14:00:21.621621624,Share of Display,2324.2,8072.66,753.24,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-11-09 07:34:03.243243248,Distribution - DV,4613.86,5330.71,2827.53,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6) | VANILLA,Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-10 01:07:44.864864864,Volume of inno,10880.38,2073.25,1185.19,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-11-10 18:41:26.486486488,Distribution - DV,2782.72,10400.01,11371.63,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4) | MANGO,Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-11 12:15:08.108108112,Market trend L12W,12831.59,11117.63,2905.43,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-11-12 05:48:49.729729736,Market trend L12W,5057.79,2466.22,7917.06,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6) | MANGO,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-11-12 23:22:31.351351352,Market trend L12W,7245.95,7881.03,3658.36,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 625G (6),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-11-13 16:56:12.972972976,Distribution - DV,11332.71,146.88,2951.35,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-14 10:29:54.594594600,Share of Display,2981.83,6060.91,8989.78,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-11-15 04:03:36.216216216,Volume of inno,5339.48,6776.71,324.78,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-11-15 21:37:17.837837840,Avg RSP (standard price),676.76,10461.17,728.39,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 625G (6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-11-16 15:10:59.459459464,A&P Spent,12664.05,4702.23,7040.8,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | STRAWBERRY,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-11-17 08:44:41.081081088,A&P Spent,3750.95,8017.96,11934.39,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-11-18 02:18:22.702702704,Distribution - DV,3157.01,2465.38,8783.04,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-18 19:52:04.324324328,Avg RSP (standard price),856.08,5026.64,1700.58,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-11-19 13:25:45.945945952,Market trend L12W,1845.36,5449.96,2052.8,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8) | BLUEBERRY,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-11-20 06:59:27.567567568,A&P Spent,3056.3,5016.34,6767.43,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE KIDS YOGURT 180G (4),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-11-21 00:33:09.189189192,Volume of inno,1336.27,3931.98,3502.32,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-11-21 18:06:50.810810816,Distribution - DV,167.29,12485.97,11204.92,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 213567201P4254 | OIKOS 1.5KGX1(4) | STRAWBERRY,Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-22 11:40:32.432432432,Avg FSP,8878.5,3191.22,7967.37,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 213567201P4254 | OIKOS 1.5KGX1(4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-11-23 05:14:14.054054056,Share of Display,3130.76,5518.71,7922.99,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-11-23 22:47:55.675675680,Share of Display,6512.58,440.28,10618.79,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-11-24 16:21:37.297297304,Avg FSP,955.68,3705.58,8174.8,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 213567201P4254 | OIKOS 1.5KGX1(4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-11-25 09:55:18.918918920,Avg FSP,11680.64,8327.87,5138.88,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-11-26 03:29:00.540540544,Market trend L12W,959.15,5892.76,9801.55,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-11-26 21:02:42.162162168,Avg FSP,7259.49,9043.14,6547.01,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-11-27 14:36:23.783783784,Market trend L12W,9641.67,5925.41,11789.46,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-11-28 08:10:05.405405408,Market trend L12W,7259.99,9150.31,12806.08,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-11-29 01:43:47.027027032,Share of Display,11246.16,6913.65,4325.09,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-11-29 19:17:28.648648648,Distribution - DV,2582.89,7268.72,7014.05,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-11-30 12:51:10.270270272,Share of Display,5302.28,10515.2,13046.46,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-12-01 06:24:51.891891896,Market trend L12W,2305.25,2702.39,4986.67,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE DRINK 190MLX1 (8),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-12-01 23:58:33.513513520,Avg FSP,8398.82,2671.36,2704.74,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 625G (6),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-12-02 17:32:15.135135136,Distribution - DV,4363.09,4649.67,6536.97,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-12-03 11:05:56.756756760,Market trend L12W,7779.62,6435.3,6728.2,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8) | STRAWBERRY,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-12-04 04:39:38.378378384,Volume of inno,7823.11,2841.22,343.76,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2) | BLUEBERRY,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-12-04 22:13:20.000000000,Volume of inno,12862.13,5680.47,3101.72,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-12-05 15:47:01.621621624,Avg FSP,6077.69,4546.26,4637.37,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-12-06 09:20:43.243243248,Distribution - DV,1344.55,11110.19,13173.18,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
